CustomerID,Age,Gender,City,TenureMonths,TotalPurchases,AveragePurchaseValue,TotalSpend,MonthlySpend,SessionsPerMonth,AvgSessionDurationMinutes,PagesViewedPerSession,SupportTickets,DeviceUsed,HasPremiumMembership,LastInteractionDaysAgo,Churn
bbd9b721-ce92-4741-98bd-f88df53e73c6,23,Female,West Kellyville,32,43,166.43,7658.22,239.32,14,30.7,25,0,Mobile,0,76,0
88e2c47d-685c-45fc-9bcb-47c7c3ea1849,39,Male,Wellsburgh,34,27,178.88,5070.39,149.13,15,39.4,9,4,Desktop,1,99,0
6a124ff3-4450-4e95-a478-a9b33b660013,20,Male,Port Roger,32,23,99.84,2703.67,84.49,21,38.9,10,4,Mobile,1,168,0
a1302cb3-dd1c-4049-9696-0baea90ba4e0,52,Male,Lawsonfurt,29,52,93.66,5042.89,173.89,15,42.3,20,1,Desktop,1,54,0
0ba25bb3-ef53-4cb4-b9f4-488b5ca0140c,19,Female,Kyleborough,17,12,248.86,2773.19,163.13,28,55.4,10,5,Mobile,0,154,1
0d5c5589-f061-4f22-9b0e-0c12f722fd1f,54,Female,North Tammyport,33,45,243.17,10466.47,317.17,25,12.6,3,3,Desktop,1,96,1
3eae190f-9110-45d9-915a-b7974804e7a6,35,Female,Durhamshire,31,33,109.24,3225.44,104.05,21,22.6,15,1,Tablet,1,170,1
54f1a710-b611-4d53-af74-0fce971acf85,56,Male,Tranburgh,12,4,98.48,449.94,37.49,29,38.9,16,4,Mobile,0,53,0
a50774e3-6829-465b-b687-d09204619c0d,32,Female,Lake Kristintown,14,5,66.56,276.93,19.78,28,8,16,2,Desktop,0,179,0
c8074f6a-2a7a-4315-97f0-30ba83e04ac3,42,Female,Jenniferbury,18,20,255.41,5131.3,285.07,20,23.4,2,2,Desktop,1,145,0
5c13b567-03da-41b8-b03a-777cd32e24e9,27,Male,West Heathermouth,26,23,296.73,6114.94,235.19,4,54.9,8,5,Desktop,0,17,0
de5cd22c-af8b-41fe-9ce9-3bca77f93123,69,Male,Davisland,4,8,175.07,1572.13,393.03,9,9,16,3,Desktop,1,109,1
2ba26cb3-ea70-41ef-ac78-a762570f2c80,34,Female,East Katiemouth,35,6,109.36,756.78,21.62,28,38.8,16,5,Mobile,1,37,0
c086384f-18c2-4c8f-b2ee-5b41b6ebd92a,35,Female,Boydport,7,9,169.05,1592.1,227.44,11,3.6,11,2,Mobile,1,150,0
d3cc5b6d-0538-4b82-9af1-0499455ddf45,40,Female,North Ryanstad,17,16,156.8,2174.07,127.89,6,32.9,20,3,Tablet,1,155,1
77b840ff-74ba-49ba-b1f0-c433a05be0e2,40,Male,East Rogerburgh,26,37,261.14,8547.1,328.73,29,3.4,17,2,Mobile,1,92,0
4081ee26-e8b3-4e82-bf8d-3b9f27690548,40,Male,Richstad,21,33,200.9,6297.28,299.87,20,41.1,16,2,Tablet,1,49,0
7fd3dc54-8f85-444c-a13f-accf91efcf51,37,Male,Ronaldville,32,35,209.68,8410.19,262.82,7,40.7,17,3,Tablet,0,78,0
00d42844-a2d7-467d-ab93-41fa14fe8c19,40,Female,Kathyview,8,13,276.83,4032.14,504.02,19,25,16,2,Desktop,1,150,0
18a7e6d5-370d-48c4-9f60-2e265e5801aa,27,Male,South William,33,58,42.44,2928.29,88.74,27,10.4,12,1,Desktop,0,146,0
0f88533f-2d20-40fc-8e3a-85b71b15166f,18,Female,Darrellstad,5,5,32.71,180.62,36.12,30,10.1,6,5,Tablet,0,141,1
f9187d0a-ad9b-42b4-9120-0383f08317a4,23,Male,South Johnnyberg,34,55,102.57,4960.01,145.88,4,58,25,1,Tablet,0,2,0
d28446c8-7d01-4ccb-b60d-f6fe418313a8,68,Female,Port Stacyshire,19,12,73.19,727.38,38.28,4,38.9,16,5,Tablet,1,152,1
6c252f1b-1107-4950-86fb-0f45cc98ae0c,22,Male,Villarrealmouth,14,26,51.01,1415.46,101.1,19,41.8,21,5,Tablet,0,124,0
b218dcb8-dec0-4d54-9a1d-e2e68527a22b,60,Male,Joshuashire,11,6,285.36,1601.19,145.56,18,11.7,12,0,Mobile,0,86,0
846a538b-9fac-450d-a832-f32b29426750,36,Female,Lake Jonathan,23,32,44.57,1339.99,58.26,29,8.8,5,5,Tablet,1,19,0
7a15eaff-83d5-4172-92bf-c6613b3bb870,64,Female,Lake Jonathanmouth,29,34,222.45,7889.71,272.06,6,5.4,25,0,Tablet,0,43,0
5cfab31a-2fc1-49ed-878b-a88349577d5a,21,Female,Reedberg,21,38,234.33,8685.39,413.59,19,56.3,15,0,Tablet,1,75,0
3ec935a7-9080-4fca-bc59-36f1c70e7153,32,Female,South Leahland,23,37,42.26,1872.7,81.42,7,59.2,12,1,Tablet,1,82,0
df88689d-8cda-4ae0-99b1-b6a2bd8d6b88,62,Female,East Shaneberg,31,32,34.99,903.18,29.13,2,23.7,17,2,Mobile,1,7,0
8cc1bfd9-8b2f-45fc-862e-5c4f7c58e81b,62,Female,North Cody,21,10,270.07,2329.56,110.93,25,31.2,7,0,Desktop,1,142,0
67e3a931-6972-47c1-bf47-46ca0aa77f9d,24,Male,Donaldport,14,11,21.72,215.95,15.42,30,11.3,4,0,Desktop,1,146,0
408926bd-d0e6-445a-af94-8715b8c394bf,37,Female,West Larrymouth,3,6,141,850.13,283.38,12,17,4,2,Mobile,1,89,0
646c2500-4055-418e-bf53-e65d6361664d,31,Female,Christopherhaven,36,44,209.83,9829.51,273.04,4,43.7,20,1,Tablet,1,146,0
fe71b71a-2acd-4bd4-a9e0-a5e618e6bb50,60,Male,Charlesville,31,43,259.34,11599.51,374.18,13,12.5,4,4,Desktop,1,125,1
95575f77-9f1f-4351-b5df-b42a5357cfe6,34,Female,West Sylviatown,5,9,142.83,1488.06,297.61,10,33.4,2,3,Desktop,0,80,1
58d96093-e045-497d-85e6-c80e0e796f63,57,Male,Lake Ianton,3,4,243.77,796.57,265.52,8,5.9,13,2,Desktop,1,87,0
de21bd29-59fd-4c38-aa2c-91ae3fa48128,47,Female,New Robertshire,13,25,79.91,1787.48,137.5,27,2.9,22,2,Desktop,1,62,0
af64e522-0c1a-4437-a0a3-e0092c2d62fc,24,Male,Harrisfurt,15,19,87.98,1919.04,127.94,7,13.3,17,4,Mobile,1,147,1
473e4464-1a3f-4c01-b446-ab9709774c54,56,Male,South Tamaraton,6,11,91.49,1060.82,176.8,21,5.4,11,1,Tablet,1,152,0
a206a6b2-66d9-4f9b-ae05-e71f0ec595d7,35,Male,East Maureen,36,4,200.3,824.31,22.9,1,52.5,6,5,Mobile,1,13,1
0a72541c-70dc-4dc9-82bb-d6b2790bfaf5,44,Male,South Zacharystad,34,1,47.35,49.15,1.45,25,55,17,4,Mobile,1,158,1
571394af-e5f5-4c4c-9412-392dbfe8bb5f,65,Male,Lake Johnmouth,33,16,90.93,1194.92,36.21,1,58.5,7,3,Desktop,1,16,0
56bb048d-c950-4b57-bec1-c94c245b68fe,43,Male,Nguyenshire,3,3,54.77,174.75,58.25,1,18.1,1,0,Mobile,0,13,0
27b0e797-f3d1-4bcc-9921-5c64c330ca22,23,Male,North Amyhaven,28,18,46.82,704.64,25.17,10,5.6,8,5,Mobile,0,60,0
37dcd2bd-3f95-4ac5-b3ab-257871bfff5d,55,Male,Theresaside,3,5,220.7,952.64,317.55,15,41.1,1,5,Tablet,0,136,1
9a7b7deb-9180-4656-90ae-aba4f53315d6,31,Female,New Bryanbury,11,11,210.28,2467.12,224.28,28,55.2,19,4,Mobile,0,102,0
079fff38-7beb-4fda-a3f9-0dd057b1264c,18,Male,Floresmouth,29,42,186.36,6915.6,238.47,26,19.8,24,5,Tablet,0,96,1
1d414149-62f3-420f-ac07-39600edbeb6e,32,Male,West Richardshire,34,41,93.85,3224.32,94.83,1,14.4,23,0,Desktop,0,148,1
4ffcabdb-f565-433b-aaec-54f2800c69c0,58,Female,Floresbury,22,22,271.62,5475.82,248.9,25,52.5,8,0,Tablet,1,21,0
2b5fbc19-57a8-4d78-ae7e-a62e23287331,25,Male,Figueroaborough,20,40,258.37,11670.52,583.53,19,55.7,11,3,Mobile,1,52,0
631a2b3d-5c14-4cf2-93aa-4060a2e92cae,62,Female,Port Apriltown,2,4,299.34,1420,710,19,4.7,11,3,Tablet,0,152,1
32acc400-998e-4ed0-8c94-29587baea26b,41,Male,Timothytown,7,5,44.31,223.37,31.91,24,26.5,1,2,Tablet,0,13,0
a2498e38-b1d5-4ca7-9f7a-86d0fdc78bcf,52,Female,South Ross,14,13,293.02,3506.73,250.48,17,48.4,12,0,Tablet,1,168,0
ec424341-06ee-49c2-bd7e-6be7ce520242,64,Female,Sarahchester,16,2,209.24,461.53,28.85,14,28.7,11,4,Mobile,0,108,1
a480b85f-e79c-43c2-a58f-bb9cccef5846,31,Female,Watkinsmouth,15,27,161.57,4986.95,332.46,27,42.9,13,1,Desktop,0,138,0
70e66b21-438e-4055-bd8b-9039d58756ff,57,Male,New Bradley,5,6,30.41,191.51,38.3,12,8.1,8,2,Mobile,1,155,1
82377110-f0fa-4fb9-9f3b-fb9893d9110e,23,Male,North Meganmouth,12,7,217.44,1700.77,141.73,28,45.7,4,0,Mobile,1,77,0
0d8848af-8b28-4eb8-9d64-c762ac5426f3,46,Female,Jonesshire,32,57,217.14,9924.14,310.13,11,20.2,10,3,Tablet,0,154,0
381b9ed7-dfce-4c65-811e-7c02f49ba712,51,Female,Mccoystad,30,40,285.41,13051.95,435.06,16,32.4,17,2,Desktop,1,64,0
910741ea-800b-4138-85f8-7b36e9dedbf8,61,Male,Justinchester,5,10,297.11,2845.81,569.16,29,25.9,21,5,Mobile,0,51,0
350d7eef-4521-4fd2-8348-b0c016db944c,33,Male,North Deanna,16,13,236.41,3510.04,219.38,22,42,17,4,Desktop,1,14,0
912d78c6-8408-4adb-9607-95ba019d5b82,59,Male,Franciscotown,22,23,238.65,6271.8,285.08,5,22.2,5,5,Desktop,1,18,0
ce186276-9284-46a8-9177-f9a4e46534af,57,Male,North Scott,13,12,297.31,3471.91,267.07,8,59.8,11,5,Desktop,1,117,1
1e15c9d0-924d-4473-b589-b33b328ac3f8,43,Female,New Jose,4,7,177.43,1179.34,294.83,4,51.2,8,1,Mobile,1,112,0
38d22357-f404-418c-9e61-bc99ff5071dc,46,Female,East Brett,2,4,167.79,615.11,307.56,22,7.7,17,4,Mobile,1,166,1
08bc5148-094f-4ff7-bec8-0a6049d83fcf,35,Male,Paulberg,11,19,207.88,3195.38,290.49,18,29,5,4,Desktop,1,144,0
43e17605-a7e5-485b-b8c2-3c37ae4a9ba8,22,Female,Port Alishaville,2,2,269.26,505.51,252.75,17,32.6,13,1,Tablet,1,113,0
23d704df-1bdc-4c38-86fb-a70408a6b375,50,Male,Port Jessica,10,9,30.03,314.43,31.44,5,4.6,17,1,Mobile,0,6,0
3512db3f-cb4d-46bc-a62a-7f3c18427ed5,58,Female,New Jamie,10,5,117.79,649.94,64.99,22,36.7,24,5,Mobile,0,171,0
92a04091-ae07-479b-a0fe-d1a2b6f7fb7b,27,Female,South Allisonmouth,16,15,130.08,1570.1,98.13,18,33.3,20,0,Tablet,1,18,0
e673dbb8-211a-4699-9153-8bd3f48d5d94,19,Male,Chandlerport,14,16,159.91,2229.78,159.27,22,50.6,13,2,Tablet,0,172,1
3499027f-9d16-4a4c-a23e-41a5a3879e38,65,Female,Aaronville,33,37,147.95,6227.13,188.7,14,9.4,10,0,Tablet,1,14,0
ea973647-b956-404c-beca-dafc17beabd1,68,Female,Port Manuel,33,53,67.01,2880.49,87.29,21,23.7,17,3,Tablet,0,180,1
fabdf7aa-bb9f-4f3c-92f7-de629503990a,57,Male,Hintonland,10,16,249.65,3451.74,345.17,7,55.8,3,3,Desktop,0,62,0
41479a7f-a8d6-4cf9-8a46-52a955578402,60,Male,West Savannahtown,29,25,170.37,4457.44,153.7,22,36.5,17,5,Mobile,0,102,0
004ad440-f142-474f-af3d-9c8011eb0a84,24,Male,Herringberg,9,14,233.3,2646.03,294,1,20,3,3,Tablet,0,175,1
7c20bf69-3f02-4c21-b230-e7666ae729aa,57,Female,Sophiaview,25,34,181.35,5878.92,235.16,14,50,11,2,Tablet,0,63,0
0364f0de-2f7c-4f68-a201-74846f7567ee,27,Male,East Tanya,28,31,299.14,7575.42,270.55,7,36.1,25,0,Tablet,1,143,0
6f279dcc-0fe4-4026-823d-1935a8b622a7,18,Female,Lake Crystal,34,48,195.74,9976.02,293.41,22,45,23,3,Tablet,0,66,1
511e5c54-0c7a-4f98-ae7d-f271493c92ed,39,Male,Malloryhaven,35,67,75.58,6021.26,172.04,27,15.9,1,5,Mobile,0,67,0
272f2a6a-b5d7-4c0b-81e2-024cb090b481,58,Female,West Ericview,33,60,292.59,15774.41,478.01,19,46.9,6,3,Desktop,0,81,0
9a5d152b-78d6-4961-9404-2ef44f06c966,28,Male,Teresaborough,4,1,109.97,97.27,24.32,11,40.8,25,5,Mobile,1,87,0
5feee85e-dcf6-46af-a18a-adecae9a5f6c,38,Female,New Sophia,32,64,90.91,5466.8,170.84,7,32,17,0,Desktop,0,141,0
070ac585-96e9-4f74-ac32-837cc31b3b4c,23,Female,North Stephenview,1,1,92.08,104.98,104.98,25,4.8,7,4,Tablet,1,93,1
9079d76b-141c-4276-8765-c29efababf59,29,Male,Lake Mary,13,13,201.39,2831.7,217.82,19,56.2,2,0,Tablet,1,13,0
ab3f0a73-f1ba-4537-8427-774ee34ce823,23,Female,Port Matthew,23,6,156.01,934.86,40.65,20,23.9,1,1,Tablet,0,118,1
3180e2ba-6f25-4790-b67d-392152171a64,35,Female,Nicholasshire,20,1,20.42,19.06,0.95,2,54.9,17,3,Tablet,0,57,0
16a43ada-59f7-4cd7-a683-73e93be86cbe,36,Female,West Josemouth,5,6,151.08,924.84,184.97,1,52,24,5,Tablet,1,158,1
50bc055d-a693-4387-bf4a-a1552ae82b57,65,Female,Traciland,25,36,144.26,5337.79,213.51,12,7.1,19,5,Desktop,1,59,0
eb993570-7fbb-458f-a7f3-f2d1f08f9246,52,Female,New Sandra,14,2,103.88,225.42,16.1,25,43,18,2,Mobile,1,153,0
afd2183b-2213-418c-82e2-794b9755eca0,35,Female,Lake Tonyberg,26,49,149.23,8034.65,309.02,10,59.6,2,3,Desktop,0,127,1
004718f9-a77a-4007-848d-ce04588bfbb9,60,Female,Walshmouth,7,4,295.8,1238.95,176.99,11,51.2,10,0,Desktop,0,5,0
988dd9e4-25c0-4789-8a65-2c51dc080180,39,Female,East Amberstad,24,46,251.17,11445.88,476.91,27,37.7,22,0,Desktop,1,59,0
dd6f8bd1-b37a-439d-a7ac-c85d87c0b04a,40,Male,Jasonshire,12,5,221.22,1079.51,89.96,6,35.6,14,5,Tablet,0,19,1
01a89e8a-3dc4-4072-926f-ce7376ddbea3,56,Female,Mcclureshire,28,19,252.83,4226.96,150.96,14,54.4,20,4,Desktop,0,139,1
f66efb91-d765-446e-95e1-5e4f5dfde6b2,23,Male,Scottville,25,48,176.61,9074.73,362.99,23,36.8,16,3,Tablet,1,121,1
6ef358bd-fc61-4261-ac18-6059eaf396d7,51,Female,West Jackie,29,54,196.53,10499.04,362.04,22,34,13,2,Tablet,1,68,0
fee79548-be4b-45d7-ae77-1a4ba45b6a5f,22,Male,Port Ianmouth,13,6,235.16,1508.77,116.06,21,38.9,22,3,Tablet,1,19,0
d6846c05-160f-4b12-92f5-6ccc92c59b30,24,Male,Madisonfort,9,8,120.96,1152.06,128.01,14,58.4,14,3,Desktop,1,111,0
80e60fd3-8ba3-4e60-a779-ae168a126ba7,49,Female,New Angela,29,41,26.58,1233.27,42.53,3,40.6,18,0,Tablet,0,94,1
4e0f9dbb-0346-468b-b44d-22f84bb09d8b,20,Female,Oliverfort,27,54,36.87,1609.44,59.61,10,27.4,13,0,Mobile,0,39,0
df86005e-8588-4d46-8127-dfd61d7a099a,35,Male,South Thomas,2,3,30.56,82.78,41.39,24,43.1,1,0,Tablet,0,90,0
0d68532f-cadd-42a1-8fd1-744c0ac52f3b,54,Female,Collinsfurt,30,3,135.45,326.17,10.87,24,52,4,1,Mobile,1,17,0
c38f545d-506b-4129-a4fc-458d8aa87ae6,36,Female,New Ryan,33,37,99.6,3391.17,102.76,17,4.9,10,2,Desktop,1,121,0
5505c2ea-b6cc-42a5-8016-ab46afbbeec4,55,Male,Vazquezshire,8,2,22.55,44.36,5.54,30,47.1,8,4,Mobile,0,123,1
5660819e-5fe0-4894-ad30-27e96f58eba4,43,Male,Websterland,14,28,142.59,3313.65,236.69,28,50.3,6,4,Tablet,0,6,0
d84d5725-c6ae-4dfb-8800-f54ef352f08f,51,Female,Josephhaven,5,4,220.38,899,179.8,28,13.8,9,1,Mobile,1,71,0
f11e95e8-f2f2-4a45-9ebf-26809e233049,56,Female,Robertburgh,16,1,287.23,231.38,14.46,3,44.3,25,3,Tablet,0,11,0
d77a9c74-a017-4b47-bdd8-bca4ae793dbb,52,Male,Melissachester,24,22,141.24,3041.16,126.71,15,57.7,4,4,Tablet,1,127,1
2cff8ae9-362e-4f05-aa71-a7acf41e43a3,62,Female,East Holly,26,36,220.03,8245.01,317.12,4,39.8,11,1,Tablet,0,102,0
57465443-5aee-4e7b-89d9-e1bc8ffca8ab,55,Male,West Robertburgh,2,1,40.56,33.1,16.55,18,28.6,23,5,Tablet,0,61,1
234b0675-426d-49d7-a35a-a3b2eb225c1b,25,Female,South Lisaview,30,40,26.46,1015.72,33.86,2,47.5,15,5,Desktop,0,54,0
c8a0d922-d9b2-4046-b10c-955b58d7316e,24,Female,Davenportport,8,4,29.56,111.04,13.88,10,46.8,18,0,Tablet,1,83,0
c560708f-ec41-4a9f-8f70-9eb5cdce730b,31,Male,North Benjaminmouth,21,27,257.93,6468.68,308.03,7,46.3,4,1,Desktop,1,133,0
5357e871-971d-466a-912b-9f6f3481c2ad,23,Male,West Tracy,1,2,151.77,312.04,312.04,26,51,21,3,Tablet,0,110,1
3335861d-1a50-45d3-b06f-2dfa0b2036f6,19,Male,Jeffreymouth,9,12,282.39,2873.43,319.27,30,5.9,8,0,Desktop,0,168,0
e1e05409-c8f5-430b-a9e9-1ab17a386f45,66,Female,Port Timothyport,19,33,164.92,5087.28,267.75,14,58.8,14,0,Mobile,1,33,0
5c34e158-3e79-4570-a9e6-b9f8a92de71a,62,Female,Port Jenny,8,2,214.27,375.02,46.88,9,15.9,4,4,Mobile,0,24,0
6ca7f172-4faa-4041-9265-ec47acbe42a5,25,Female,West Karenstad,9,1,55.32,56.56,6.28,23,29,25,4,Tablet,0,46,1
506ecd67-6deb-482c-898d-3084ecdeb622,24,Male,Davidstad,12,1,99.48,81.82,6.82,10,43.7,15,2,Mobile,1,137,1
24d6831f-871e-4ef9-b999-ef9ffc13b477,63,Female,Housetown,35,44,110.51,5115.86,146.17,27,26.5,23,3,Tablet,0,5,0
289edc43-4f63-4980-9328-617910647c63,41,Male,East Barbara,8,8,239.66,1539.25,192.41,3,17.9,22,0,Tablet,0,129,1
21528828-7628-45a2-a133-b6d0ae927ece,43,Female,East Lisa,21,15,96.22,1507.05,71.76,15,45.4,23,0,Tablet,1,99,1
9493ef80-fd67-4d9d-b9ab-daf03aacaf81,42,Male,Pamelashire,3,2,44.96,84.02,28.01,28,27.2,19,3,Desktop,1,57,0
89ccf903-3ee5-419c-b676-6868fb16725c,25,Male,Lake Stevenside,9,6,126.23,646.34,71.82,7,8,11,4,Mobile,1,137,0
5c03a63e-8708-4ab7-8d8d-d471b0880384,70,Male,Johnsonland,6,10,185.38,1836.81,306.13,28,16.4,21,3,Tablet,0,23,0
b1af36ff-d25a-4a84-b615-0ef22238f5bc,42,Female,Brooksland,18,5,103.41,418.04,23.22,11,54.2,17,3,Tablet,0,154,1
96bcfaee-6484-4136-9dfb-bf7489d804a8,69,Male,Hinestown,19,37,59.91,2054.69,108.14,11,34,11,3,Desktop,0,56,0
c37aa2d6-a81a-4f64-af00-87b8fe8d567a,44,Female,North Carolynshire,13,22,61.91,1314.33,101.1,13,21.7,1,2,Desktop,1,147,1
481b33df-e196-4d00-bc62-d01852cf3648,54,Female,South Andrew,31,33,292.14,8971.22,289.39,24,18.9,16,2,Tablet,1,31,0
835b06e9-be55-465b-8e0c-0a0a401dd552,34,Female,Michaelside,13,19,139.1,3127.59,240.58,2,26.4,23,4,Tablet,1,118,1
e54d18e6-c6db-4c0f-bad7-fbcf1e334d37,29,Male,Elizabethchester,36,54,63.82,2878.74,79.96,28,11.1,10,4,Desktop,1,152,1
e31b4a88-6067-4ddd-8b7d-570c4fb58e38,56,Female,West Rickyside,12,17,88.68,1530.21,127.52,19,38.3,16,1,Mobile,1,105,0
271045d3-cbdd-4534-a656-317f981527e5,28,Male,Port Katherineborough,36,27,152.7,4569.69,126.94,12,30.8,1,1,Tablet,1,80,0
e919116d-7e9d-4606-85db-f62492a96ab5,54,Female,Port Angelaport,31,25,23.44,612.34,19.75,18,30.8,13,0,Desktop,1,81,0
400dff5b-cb74-4e96-a5cf-21f44780257b,42,Male,Mannstad,33,61,181.13,10768.85,326.33,8,9.9,25,3,Desktop,0,149,1
4f786a39-4b3e-4978-84ce-30161f06f823,40,Male,Brownstad,27,5,96.35,552.16,20.45,3,44,2,0,Desktop,0,51,0
b7e43e96-9da7-4630-bd1d-ea34629d1002,67,Male,Taylorview,13,8,20.2,181.34,13.95,29,53.6,10,0,Tablet,1,101,0
1bb0e817-9286-4356-a295-ebcb0ef2955b,44,Female,Justinbury,13,22,245.37,5659.72,435.36,20,32.3,9,1,Tablet,0,157,1
e630c7f3-030e-4cd8-8135-f193802363ed,69,Female,East Debraview,18,13,272.98,3606.48,200.36,13,31.3,7,1,Tablet,1,133,0
a9102f0f-2e55-4a5a-9323-a54c5eff72cd,36,Male,Wrightburgh,26,52,101.65,5435.09,209.04,21,19.4,17,4,Tablet,0,178,1
42f83b46-4be0-42f9-a3a5-a50b4673c7fe,23,Female,West Patriciamouth,29,46,172.79,9350.03,322.41,8,15.2,13,3,Tablet,0,173,1
a6c5aef7-1ff9-460b-9a22-07af1e0642b9,64,Female,North Robert,2,1,207.18,205.94,102.97,7,39.1,11,1,Mobile,0,33,0
1fb1cbf5-fe95-4cb2-80a2-d83bbac244de,41,Male,Wrightstad,32,9,54.75,466.51,14.58,19,40.3,24,1,Mobile,1,23,0
7e680652-c07b-4b00-8f8d-9f2b6ae5a1e7,29,Male,North Kimberlyton,6,5,193.8,905.57,150.93,4,8.4,11,4,Tablet,0,33,1
d521aca1-edb5-4a1e-b5af-5aba08d7d769,19,Male,Jessicaton,3,3,218.85,621.99,207.33,1,46.4,1,2,Mobile,0,48,0
dd6b579a-db5c-4d7a-9538-57f552ea4deb,61,Female,Ericamouth,17,20,92.79,2066.97,121.59,6,55.6,20,1,Mobile,1,127,0
0b047eab-5a39-4b0a-bffb-4bd1ccd52265,31,Male,Zacharyburgh,2,3,81.13,287.81,143.91,21,5.9,21,3,Mobile,0,88,0
ff918089-b440-422d-aa13-59bc20e2e7c7,66,Female,Briannamouth,30,55,239.65,12905.97,430.2,22,20.8,2,5,Tablet,1,6,0
937d04d4-c52c-418f-90fc-28dc08b9c698,47,Female,Ashleychester,2,4,174.04,834.02,417.01,26,34.9,23,4,Tablet,1,68,0
c2f21016-9c3e-4be3-bfea-0ac66a0040cd,32,Female,Port Sherry,18,8,149.32,1417.62,78.76,7,24.1,7,0,Mobile,0,79,0
6e190765-b7f1-4066-8103-61ee03fcca26,43,Female,North Michelle,31,30,253.48,6887.42,222.17,27,31.6,3,2,Desktop,0,50,0
46281988-8aad-4b71-a931-be959b243adf,66,Male,Annaview,1,2,221.59,369.14,369.14,20,57.5,25,2,Mobile,1,10,0
b1b8185f-9838-440d-bc0f-e8c5174c53db,43,Female,Oliviaton,30,1,60.84,68.69,2.29,10,25.1,4,3,Mobile,0,101,1
d205d496-799f-4eb4-ba19-c181a9d6a8c2,59,Male,West Natasha,24,25,253.14,7402.57,308.44,1,15.5,4,5,Mobile,1,82,0
65a00cf8-11f7-4e02-a51f-86e498afd3fd,33,Male,Youngbury,9,7,235.8,1753.68,194.85,6,40.6,6,4,Tablet,0,55,0
ba57fc20-7706-4bb0-8b43-925f5e7a87bb,64,Female,Andrewsville,2,1,121.25,136.62,68.31,8,54.4,2,2,Tablet,1,91,0
08a100bf-5c02-42dc-be33-9f6986a54fd4,65,Male,Ellenfurt,25,39,170.84,7263.39,290.54,21,32.9,24,4,Tablet,0,50,1
2d2a42a4-b384-4061-aebc-85fea9104b8b,37,Male,Walterville,35,18,132.05,1984.83,56.71,30,5.9,15,5,Mobile,0,37,0
053edb4f-54e5-4a77-8504-0285bdcfd2a5,62,Male,Hicksview,34,12,145.56,1727.56,50.81,1,51.3,5,0,Desktop,1,104,0
8bc46ad0-9940-4b49-93fd-c100e9ea61e6,37,Female,Katiebury,34,48,129.71,6247.57,183.75,11,45.9,2,1,Desktop,1,122,0
0e491855-7b21-4d59-b34f-cbc88c1fd013,56,Male,North Jenniferton,18,4,160.15,713.28,39.63,7,38.1,6,1,Tablet,1,27,0
44433e4f-760f-43b0-be74-d9287fd0d07b,54,Male,West Phyllis,3,6,165.72,1054.71,351.57,20,36.4,12,3,Tablet,0,110,1
618f12fd-e031-4d95-a32b-d9858b4dc823,69,Female,Ellisview,13,3,142.34,434.05,33.39,6,48.6,10,4,Tablet,1,141,0
d8a5639a-310d-4508-8141-2c62a9b106cb,30,Male,Port Yolandahaven,7,4,264.44,1086.91,155.27,10,28.1,19,3,Desktop,1,76,0
56058ad9-2d64-4637-bb96-e1bbe5fff8a3,37,Male,Robertport,33,5,93.73,392.63,11.9,20,10.5,1,3,Mobile,0,155,1
b7b86d3c-0502-44b6-b4bf-b028ba3f414d,27,Male,Christopherland,19,16,248.59,3198.25,168.33,8,21.7,18,5,Desktop,1,84,0
a6d5713a-4b7f-435b-83b9-ecf6e2b5167d,67,Female,Davidmouth,35,16,132.19,1999.02,57.11,29,59.1,24,5,Tablet,0,118,1
f83a87ed-c763-4519-9075-19ef4ff144a7,67,Male,Angelshire,8,8,44.35,337.49,42.19,29,6.6,2,1,Desktop,1,106,0
01bd0db8-43f1-45ba-8452-65dd32a1afe9,51,Female,Chelseamouth,9,15,269.07,4770.47,530.05,3,23.5,3,1,Desktop,0,58,0
7a16891c-70cf-47a0-82a9-bea1b69a0332,22,Male,South Kaylachester,32,52,119.35,7182.15,224.44,26,40.5,21,2,Mobile,0,67,0
e2a487a2-41f4-4664-bf95-73a271788670,55,Male,South Joseview,7,14,95.54,1328.79,189.83,14,17.5,20,3,Mobile,1,150,1
a088a79b-bf07-443c-a954-1ab589f7e0cf,70,Male,Patrickborough,35,56,30.44,2010.24,57.44,13,14.4,15,1,Mobile,1,96,1
526ddfaa-7229-42c5-840d-ffdafa7855d9,57,Male,North Nicholastown,7,5,274.46,1306.99,186.71,14,16.1,25,0,Mobile,0,117,0
75183a73-243e-4cba-a743-53e42ba00136,40,Female,East Alexander,22,8,270.97,2172.87,98.77,16,35.4,11,5,Tablet,1,178,1
b7018a76-4ebc-485d-94d9-08992dce0313,23,Male,Ryanton,26,14,165.96,2162.27,83.16,22,36.2,16,0,Desktop,1,177,1
ae79de15-b45e-48c1-a766-f372c7c759ce,53,Female,East Bonnieville,3,3,194.89,593.74,197.91,13,32.5,7,2,Mobile,0,178,0
702338b9-0811-4c5d-bc48-51fb8f28909e,40,Female,Scottton,13,1,212.95,235.84,18.14,14,57.9,19,5,Desktop,0,148,1
ad71a146-df3d-4d85-816f-1cea8c0490a3,34,Male,Lake Dustin,29,36,274.68,9875.67,340.54,12,18.3,7,5,Mobile,1,65,0
3311a780-8072-4d7a-87eb-4178d4c27a1f,55,Female,Jessicafort,16,31,287.38,9813.66,613.35,20,57.3,25,0,Mobile,1,11,0
